TEMPORARY_ID,REGULAR_WAGES,OVERTIME_WAGES,OTHER_WAGES,TOTAL_WAGES
093857043096,7498.40,0.00,0.00,7498.40
023857159769,26899.10,10.36,124.32,27033.78
043857218099,70933.17,0.00,0.00,70933.17
066857276425,32265.43,0.00,0.00,32265.43
021857393066,58130.43,0.00,0.00,58130.43
054857451380,89021.92,6203.28,0.00,95225.20
090857509690,56241.52,0.00,5977.82,62219.34
030857567997,9091.72,0.00,54.95,9146.67
073857626299,75575.77,0.00,0.00,75575.77
020857684598,64817.61,0.00,0.00,64817.61
071857742892,42399.31,1907.69,1151.96,45458.96
025857801183,7977.17,0.00,0.00,7977.17
084857859469,74680.57,82.42,0.00,74762.99
059858092576,29286.45,6549.23,864.70,36700.38
022858209106,60946.82,0.00,250.00,61196.82
000858383871,80105.47,0.00,0.00,80105.47
002858442118,90361.17,0.00,1094.34,91455.51
009858500361,42762.81,1482.50,0.00,44245.31
059858675066,42079.76,15136.64,888.74,58105.14
019858791517,42514.72,5562.77,1338.22,49415.71
056858849736,37870.85,37.36,0.00,37908.21
047858966163,66407.56,0.00,2027.36,68434.92
001859024371,36713.30,252.13,1023.04,37988.47
061859082574,58936.40,970.32,0.00,59906.72
097859198969,77436.32,0.00,0.00,77436.32
056859315349,34387.52,0.00,0.00,34387.52
040859431713,41857.49,225.08,0.00,42082.57
048859548061,23514.98,3999.91,2765.71,30280.60
061859606229,45403.29,0.00,0.00,45403.29
041859780710,56296.32,0.00,0.00,56296.32
081859838862,55368.57,0.00,0.00,55368.57
080859955155,31357.80,0.00,0.00,31357.80
040860013296,29934.96,0.00,0.00,29934.96
007860071433,61179.42,133.11,0.00,61312.53
082860129565,30227.65,0.00,505.54,30733.19
063860187694,68822.99,0.00,0.00,68822.99
051860245819,66721.14,0.00,0.00,66721.14
047860303940,28173.34,3836.63,3506.03,35516.00
061860420170,46715.15,0.00,0.00,46715.15
079860478279,80260.20,427.25,0.00,80687.45
005860536385,20046.84,4418.62,839.25,25304.71
038860594486,57203.00,0.00,0.00,57203.00
079860652583,44413.36,0.00,0.00,44413.36
028860710677,44936.42,6961.61,854.68,52752.71
085860768766,41052.69,2586.02,1273.93,44912.64
050860826852,44562.68,0.00,0.00,44562.68
005860943012,45131.10,6815.23,1349.41,53295.74
094861001085,19428.22,0.00,248.13,19676.35
098861117221,78755.06,6225.09,0.00,84980.15
013861175284,10627.20,0.00,59.04,10686.24
036861233342,5485.59,0.00,27.74,5513.33
068861291396,38542.01,2365.28,700.47,41607.76
058861407493,86496.01,0.00,0.00,86496.01
083861523574,21113.21,0.00,5511.98,26625.19
045861639640,42602.97,13721.08,1201.46,57525.51
039861697667,83723.12,0.00,1000.00,84723.12
065862103746,112043.36,0.00,0.00,112043.36
036862161742,76972.23,0.00,0.00,76972.23
008862277722,41665.82,124.31,124.65,41914.78
009862335706,67942.35,0.00,0.00,67942.35
072862509634,81333.23,0.00,0.00,81333.23
087862799437,50768.72,0.00,0.00,50768.72
005862973273,45897.80,0.00,215.81,46113.61
071863089143,36545.06,11.25,244.22,36800.53
082863204998,102025.77,0.00,0.00,102025.77
055863262920,27296.16,3517.35,1195.62,32009.13
041863436662,70769.49,0.00,750.00,71519.49
059863494568,72401.39,0.00,0.00,72401.39
090863552470,18134.79,245.28,10.97,18391.04
032863610369,41611.47,1082.74,1000.00,43694.21
086863668263,70837.58,0.00,0.00,70837.58
051863726154,41893.44,4935.26,1155.17,47983.87
036863957678,57064.68,0.00,0.00,57064.68
062864015549,29214.27,0.00,0.00,29214.27
001864073417,38880.40,217.62,250.00,39348.02
053864131280,86413.61,0.00,0.00,86413.61
017864189140,69817.32,312.68,0.00,70130.00
084864304847,10132.79,853.47,3752.31,14738.57
086864362695,49684.98,0.00,0.00,49684.98
001864420540,57907.27,1418.83,1197.14,60523.24
070864536216,73211.61,2401.71,1399.36,77012.68
025864594049,1886.66,0.00,52.66,1939.32
067864767523,16599.39,656.05,532.94,17788.38
074864825340,7782.40,0.00,352.64,8135.04
030864940963,60386.56,0.00,0.00,60386.56
040865056570,24897.20,0.00,520.24,25417.44
009865229952,40004.65,7.22,0.00,40011.87
026865287738,37944.47,0.00,500.00,38444.47
004865403299,58826.63,0.00,0.00,58826.63
064865461073,80325.48,0.00,0.00,80325.48
049865692133,61372.74,631.84,0.00,62004.58
029865807640,60386.56,0.00,0.00,60386.56
092865865387,61662.03,3485.54,591.94,65739.51
069865923131,19467.04,864.38,559.02,20890.44
061865980871,80174.64,4206.00,0.00,84380.64
068866038607,49960.76,0.00,0.00,49960.76
090866096339,24595.48,0.00,3045.84,27641.32
080866211792,31914.09,0.00,3610.35,35524.44
048866269513,29314.12,5726.44,1776.20,36816.76
032866327230,105112.48,3508.08,1552.96,110173.52
031866384943,79722.25,2518.08,0.00,82240.33
076866500357,29492.02,888.37,1193.42,31573.81
022866558059,40048.26,200.97,0.00,40249.23
083866615756,33955.47,4764.00,741.03,39460.50
090866846508,44619.45,0.00,0.00,44619.45
032866904187,91830.20,0.00,0.00,91830.20
090866961861,31807.57,0.00,250.00,32057.57
065867019532,10785.46,0.00,837.68,11623.14
056867077199,33760.68,0.00,0.00,33760.68
063867134862,57206.29,0.00,0.00,57206.29
087867192521,0.00,0.00,500.00,500.00
060867365476,1600.00,0.00,0.00,1600.00
051867423120,38961.55,112.50,0.00,39074.05
059867480760,36714.62,226.50,0.00,36941.12
084867538396,47709.36,0.00,0.00,47709.36
026867596029,41478.96,233.47,0.00,41712.43
068867826520,2107.50,0.00,0.00,2107.50
043867941743,25130.38,0.00,0.00,25130.38
089868056950,80770.56,0.00,0.00,80770.56
042868229733,1703.24,0.00,0.00,1703.24
095868287319,41066.61,0.00,150.16,41216.77
057868402481,47473.52,0.00,0.00,47473.52
065868460056,53725.50,1917.62,0.00,55643.12
081868690318,39496.29,0.00,974.60,40470.89
000868805427,21569.60,0.00,0.00,21569.60
095868920519,32113.59,339.10,0.00,32452.69
027869323225,76060.00,0.00,0.00,76060.00
037869380739,40588.26,1162.74,471.84,42222.84
017869495756,6359.12,0.00,0.00,6359.12
086869553258,35032.78,392.17,122.83,35547.78
084869668252,33489.91,2281.96,331.04,36102.91
012869725744,11284.48,0.00,109.44,11393.92
061869783231,18760.90,484.56,95.23,19340.69
030869840715,71524.97,0.00,0.00,71524.97
019869898195,32630.20,0.00,0.00,32630.20
057870013143,35601.26,0.00,0.00,35601.26
080870242994,90202.34,0.00,0.00,90202.34
012870300448,24299.04,1135.76,507.66,25942.46
064870357897,35700.25,4080.19,1151.32,40931.76
038870415343,36973.28,4743.19,81.91,41798.38
032870472785,32843.45,8467.72,1213.94,42525.11
048870530223,67098.72,0.00,0.00,67098.72
042870817357,43979.58,1921.15,260.66,46161.39
036870989592,49312.48,93.04,1000.00,50405.52
043871046996,74245.04,0.00,0.00,74245.04
072871104396,99109.92,0.00,0.00,99109.92
023871161793,120997.13,0.00,0.00,120997.13
096871219185,57465.60,183.60,0.00,57649.20
091871276574,67988.48,0.00,0.00,67988.48
047871391341,38628.57,28513.93,747.85,67890.35
008871448719,41752.08,5206.36,1365.20,48323.64
092871506092,30174.96,67.96,100.51,30343.43
097871563462,33084.45,903.11,173.33,34160.89
026871620829,49964.71,4381.59,1022.40,55368.70
076871678191,48484.88,0.00,0.00,48484.88
049871735550,30839.80,0.00,1153.43,31993.23
045871792905,10300.32,0.00,0.00,10300.32
065872079623,72095.92,176.50,0.00,72272.42
098872136955,50942.02,9731.59,0.00,60673.61
045872652777,43304.52,5930.65,1458.12,50693.29
059872881933,37955.32,4389.21,665.13,43009.66
023872939213,47280.52,0.00,500.00,47780.52
011872996489,47417.24,0.00,500.00,47917.24
059873111029,57168.97,0.00,0.00,57168.97
020873168294,50484.81,0.00,0.00,50484.81
015873282812,57276.16,0.00,1011.06,58287.22
008873397315,60220.16,21.41,0.00,60241.57
001873511803,57995.63,0.00,0.00,57995.63
085873740733,8322.68,0.00,935.57,9258.25
019873797957,56220.80,0.00,0.00,56220.80
078873855176,13575.70,0.00,0.00,13575.70
063873912392,90453.03,0.00,0.00,90453.03
073873969604,4831.99,270.18,0.00,5102.17
008874026813,35781.68,5674.91,0.00,41456.59
056874141218,15663.00,0.00,0.00,15663.00
069874198415,57354.52,912.23,0.00,58266.75
077874427166,62404.48,183.60,0.00,62588.08
082874598690,88820.32,0.00,0.00,88820.32
003874655858,31066.64,0.00,0.00,31066.64
051874884489,91409.78,0.00,0.00,91409.78
005874941638,49050.59,0.00,0.00,49050.59
085874998782,37066.80,2614.62,4133.92,43815.34
092875055923,78751.71,0.00,0.00,78751.71
026875113061,56847.28,0.00,0.00,56847.28
087875170194,56144.34,0.00,0.00,56144.34
075875227324,33576.98,2930.69,1072.62,37580.29
054875627129,15466.48,0.00,99.28,15565.76
061875684229,42453.86,0.00,0.00,42453.86
058875798418,30134.47,0.00,0.00,30134.47
048875855507,52070.00,0.00,0.00,52070.00
087876026751,45510.40,0.00,250.00,45760.40
089876083825,77233.12,0.00,0.00,77233.12
079876197962,80083.85,0.00,0.00,80083.85
025876369140,39911.67,8241.10,902.74,49055.51
098876426191,35334.44,51.56,0.00,35386.00
099876483239,44296.61,0.00,1000.00,45296.61
029876540284,52174.08,0.00,0.00,52174.08
076876654361,4585.00,1309.38,81.27,5975.65
092876711394,25024.76,263.54,0.00,25288.30
038876768424,46475.00,0.00,0.00,46475.00
012876996505,712.50,0.00,8288.18,9000.68
004877053516,3600.00,0.00,0.00,3600.00
074877395503,37762.71,0.00,0.00,37762.71
051877623421,24368.09,0.00,707.63,25075.72
001877794321,3216.30,45.30,0.00,3261.60
052877908235,11344.90,0.00,0.00,11344.90
021878136020,42110.10,0.00,7.80,42117.90
015878192957,38364.27,0.00,600.00,38964.27
043878591412,41161.92,819.11,0.00,41981.03
086878648319,35184.33,0.00,631.88,35816.21
004878819020,41225.04,0.00,0.00,41225.04
074878875912,18147.54,0.00,500.25,18647.79
073879046568,45986.29,2505.84,0.00,48492.13
070879103446,56954.79,0.00,0.00,56954.79
098879160320,64827.05,3742.36,671.69,69241.10
059879217191,73496.66,0.00,2277.03,75773.69
052879274058,40770.67,0.00,0.00,40770.67
078879330921,56989.15,0.00,0.00,56989.15
035879387781,408.45,0.00,13.65,422.10
025879444637,50637.52,0.00,0.00,50637.52
090879615182,10159.68,0.00,634.98,10794.66
010879672024,3740.83,772.99,725.58,5239.40
049879785695,41957.73,4650.13,420.24,47028.10
019879899352,62526.88,0.00,0.00,62526.88
004879956175,32380.16,40.07,3.58,32423.81
022880012994,50462.40,0.00,2571.62,53034.02
057880126621,43486.41,0.00,0.00,43486.41
025880240234,2162.96,229.46,175.29,2567.71
009880297035,87460.91,0.00,0.00,87460.91
082880524201,23222.50,0.00,0.00,23222.50
035880580984,17197.70,0.00,0.00,17197.70
021880637763,14368.20,0.00,2112.49,16480.69
041880694538,60303.36,0.00,443.70,60747.06
096880751309,48369.76,9507.87,1250.51,59128.14
007880864842,46661.15,7605.87,1726.04,55993.06
055880978359,97772.44,527.18,0.00,98299.62
080881035112,34217.92,723.06,0.00,34940.98
040881091862,56460.60,2691.54,68.91,59221.05
027881262089,88301.92,0.00,1000.00,89301.92
059881375555,41039.44,0.00,0.00,41039.44
027881432283,78509.60,0.00,0.00,78509.60
041881602444,44499.68,0.00,0.00,44499.68
093881715866,32203.22,25.43,0.00,32228.65
071881772572,14555.53,207.45,209.96,14972.94
020881942668,84552.01,0.00,0.00,84552.01
041881999359,44427.78,0.00,0.00,44427.78
097882056046,161.36,0.00,796.72,958.08
089882112730,48650.24,440.37,1763.20,50853.81
016882169411,48516.65,0.00,0.00,48516.65
079882282760,31530.00,11.22,1142.46,32683.68
015882339430,56020.80,10599.99,0.00,66620.79
094882452757,56020.80,11003.09,0.00,67023.89
038882509416,69790.42,0.00,0.00,69790.42
018882566071,69056.02,131.51,750.42,69937.95
087882679369,83939.88,7192.45,0.00,91132.33
076882736013,39727.88,0.00,0.00,39727.88
002882792654,64553.63,0.00,0.00,64553.63
064882905923,48176.08,616.11,0.00,48792.19
099882962552,38407.10,4361.40,1321.32,44089.82
018883415457,56020.80,9744.16,0.00,65764.96
040883585236,48258.21,134.52,0.00,48392.73
043883698404,39305.63,13935.39,1018.15,54259.17
030883868129,44257.84,709.10,0.00,44966.94
001883924697,60626.80,0.00,0.00,60626.80
058884037821,9856.68,449.80,1604.70,11911.18
044884094378,46587.84,179.36,0.00,46767.20
068884150931,49755.84,771.60,1000.00,51527.44
030884207481,45914.51,0.00,0.00,45914.51
031884264027,49600.28,140.47,0.00,49740.75
070884320569,43720.61,0.00,0.00,43720.61
047884377108,23769.29,372.96,0.00,24142.25
063884433643,78755.04,0.00,0.00,78755.04
018884490175,52700.61,334.94,0.00,53035.55
011884546703,6897.24,0.00,91.04,6988.28
044884603227,74522.67,0.00,0.00,74522.67
015884659748,47727.08,936.17,552.98,49216.23
074884772778,47293.64,0.00,0.00,47293.64
062884829288,65871.52,112.82,0.00,65984.34
055884942297,34177.63,0.00,0.00,34177.63
060884998796,33316.00,0.00,0.00,33316.00
090885111783,29143.42,1957.66,723.65,31824.73
013885168272,34334.06,14.01,0.00,34348.07
077885224756,104479.44,0.00,0.00,104479.44
079885281237,51599.35,331.90,994.05,52925.30
004885394189,56119.13,213.15,2219.56,58551.84
026885450659,41875.38,1529.41,0.00,43404.79
088885507125,114183.14,0.00,0.00,114183.14
037885732956,36580.67,0.00,0.00,36580.67
045885902291,30953.20,2925.06,129.52,34007.78
017886071594,41995.86,3008.26,612.88,45617.00
068886184444,50991.16,72.58,2424.76,53488.50
055886240864,90038.06,0.00,113.40,90151.46
082886297280,12129.11,875.55,1001.39,14006.05
051886353693,2084.70,170.76,302.26,2557.72
010886466508,48928.40,0.00,0.00,48928.40
002886522910,6699.51,0.00,18.38,6717.89
009886635703,3623.55,0.00,0.00,3623.55
081886748481,61466.08,0.00,0.00,61466.08
079886804865,42436.47,1111.64,640.98,44189.09
019886861246,40041.45,661.70,0.00,40703.15
000886917623,66908.68,0.00,0.00,66908.68
023886973996,80872.73,0.00,0.00,80872.73
088887030365,41792.10,1749.63,1202.94,44744.67
094887086731,64465.60,0.00,0.00,64465.60
033887199453,100843.68,606.63,0.00,101450.31
065887255808,101129.09,388.24,6794.20,108311.53
056887368508,20115.44,0.00,76.68,20192.12
060887537531,1159.20,0.00,0.00,1159.20
045887593865,724.47,0.00,0.00,724.47
044887706522,13419.89,0.00,0.00,13419.89
058887762845,7726.22,0.00,0.00,7726.22
014887819165,49996.55,0.00,0.00,49996.55
067888044407,14929.15,0.00,0.00,14929.15
051888157007,60126.16,0.00,300.00,60426.16
008888269593,3300.04,0.00,0.00,3300.04
038888382164,16918.52,0.00,763.42,17681.94
068888438444,107686.56,0.00,0.00,107686.56
042888494721,400.00,0.00,0.00,400.00
020888607264,11904.00,0.00,0.00,11904.00
001888832307,45633.54,4292.05,0.00,49925.59
081888888558,5796.00,0.00,0.00,5796.00
086889057292,4346.96,0.00,0.00,4346.96
043889113530,68451.51,9330.11,0.00,77781.62
089889225994,11592.01,0.00,0.00,11592.01
079889282221,41556.48,0.00,0.00,41556.48
013889338445,56252.25,3776.40,250.00,60278.65
016889450881,10800.04,0.00,0.00,10800.04
055889619508,5145.12,0.00,1563.19,6708.31
006889731909,12435.45,133.61,0.00,12569.06
098889788103,69338.08,0.00,0.00,69338.08
036889844295,60422.01,0.00,0.00,60422.01
048889956667,60261.53,1010.04,0.00,61271.57
022890012848,34050.60,0.00,0.00,34050.60
041890069025,66512.36,324.56,1000.00,67836.92
016890181369,66452.96,0.00,0.00,66452.96
073890293698,23413.46,0.00,0.00,23413.46
013890406014,30211.02,0.00,0.00,30211.02
051890462166,30210.95,0.00,0.00,30210.95
067890574460,214.29,0.00,0.00,214.29
066890686740,15084.87,0.00,58.50,15143.37
051890799006,48796.51,3.18,0.00,48799.69
075890967378,43038.58,626.86,0.00,43665.44
076891023495,41362.90,347.22,0.00,41710.12
023891079609,2513.74,0.00,317.90,2831.64
063891360123,32869.15,0.00,0.00,32869.15
067891472304,28325.22,0.00,1009.83,29335.05
060891584471,78854.86,0.00,0.00,78854.86
074891920887,10143.05,0.00,0.00,10143.05
076891976944,14489.99,0.00,0.00,14489.99
026892032998,5796.02,0.00,0.00,5796.02
024892089048,69312.35,2076.67,0.00,71389.02
070892145094,11805.92,0.00,0.00,11805.92
063892201137,45606.74,268.56,0.00,45875.30
005892257177,38472.61,0.00,206.29,38678.90
094892313212,13348.41,0.00,0.00,13348.41
032892369245,11768.16,0.00,0.00,11768.16
034892537321,8648.01,0.00,0.00,8648.01
065892593339,15177.38,0.00,0.00,15177.38
072892705365,5796.02,0.00,0.00,5796.02
049892761373,20286.00,0.00,0.00,20286.00
017893209309,44292.12,0.00,16.91,44309.03
000893321258,50165.88,0.00,0.00,50165.88
080893433192,38907.84,0.00,0.00,38907.84
057893545113,49974.81,0.00,0.00,49974.81
046893712968,60782.87,0.00,1218.75,62001.62
008893768913,14020.77,0.00,0.00,14020.77
082893880791,4800.00,0.00,0.00,4800.00
094893936725,34265.58,0.00,0.00,34265.58
031894104507,47504.84,0.00,0.00,47504.84
006894216344,35886.54,0.00,436.32,36322.86
083894328166,44124.00,0.00,2723.24,46847.24
097894384072,2400.00,0.00,0.00,2400.00
044894551770,5796.00,0.00,0.00,5796.00
028894663551,40450.67,237.65,0.00,40688.32
016894775318,5796.00,0.00,0.00,5796.00
037894831196,55366.10,0.00,0.00,55366.10
008894887071,3622.49,0.00,0.00,3622.49
005894998810,8853.39,0.00,0.00,8853.39
014895222246,6000.07,0.00,0.00,6000.07
028895333943,28035.49,0.00,0.00,28035.49
048895445626,16704.12,0.00,0.00,16704.12
086895501462,10548.15,0.00,0.00,10548.15
076895557295,9455.98,0.00,0.00,9455.98
055895780592,10147.87,0.00,299.46,10447.33
005895836408,65447.46,0.00,0.00,65447.46
008895892220,65084.81,0.00,0.00,65084.81
062895948028,61278.55,2111.46,0.00,63390.01
069896003833,68151.33,888.32,0.00,69039.65
093896282806,832.03,0.00,0.00,832.03
035896561693,8694.01,0.00,0.00,8694.01
064896673223,1449.02,0.00,0.00,1449.02
058896728983,34602.90,0.00,0.00,34602.90
006896840493,3854.35,0.00,0.00,3854.35
060896896242,72264.07,0.00,0.00,72264.07
068896951988,5071.48,0.00,0.00,5071.48
029897007731,2898.03,0.00,0.00,2898.03
040897286392,83658.65,0.00,0.00,83658.65
024897342114,57206.25,20.24,0.00,57226.49
062897397832,85637.61,1446.88,6483.48,93567.97
000897509259,54202.40,0.00,0.00,54202.40
000897564967,34439.06,6323.80,660.27,41423.13
027897732070,38880.44,0.00,0.00,38880.44
045897787764,42920.82,0.00,500.00,43420.82
017897843455,137299.76,0.00,0.00,137299.76
044897899142,34966.08,0.00,0.00,34966.08
025897954826,33536.18,4202.26,968.39,38706.83
062898010506,42618.08,3125.20,651.66,46394.94
052898066183,53042.48,0.00,0.00,53042.48
098898121856,38722.18,104.41,593.75,39420.34
055898233193,10373.95,2426.72,345.54,13146.21
066898288856,53087.84,0.00,0.00,53087.84
031898344516,42815.12,0.00,250.00,43065.12
052898400172,65345.60,0.00,0.00,65345.60
029898455825,15965.71,0.00,1072.09,17037.80
060898511474,32440.72,0.00,907.92,33348.64
041898734037,37278.80,573.68,0.00,37852.48
011898956545,40501.11,0.00,0.00,40501.11
043899012163,47746.24,0.00,0.00,47746.24
031899067778,1200.04,0.00,0.00,1200.04
075899123389,4347.00,0.00,0.00,4347.00
075899178997,4346.96,0.00,0.00,4346.96
012899345801,5796.07,0.00,0.00,5796.07
018899456986,39498.76,0.00,0.00,39498.76
056899512573,4551.80,0.00,8.46,4560.26
050899568157,6540.90,0.00,8.13,6549.03
071899846025,5796.02,0.00,0.00,5796.02
006899901589,11592.02,0.00,0.00,11592.02
097899957148,11383.06,0.00,0.00,11383.06
046900012705,43788.93,0.00,164.48,43953.41
052900068258,13474.46,0.00,0.00,13474.46
015900123808,11592.04,0.00,0.00,11592.04
035900179354,11805.92,0.00,0.00,11805.92
012900234897,26153.24,0.00,0.00,26153.24
047900290436,56755.80,0.00,0.00,56755.80
039900345972,57231.08,0.00,0.00,57231.08
082900568081,13413.60,0.00,0.00,13413.60
017900623606,2400.03,0.00,0.00,2400.03
004900790142,2400.03,0.00,0.00,2400.03
015900845647,17132.76,0.00,0.00,17132.76
098901012141,3599.98,0.00,0.00,3599.98
023901234087,14490.02,0.00,0.00,14490.02
001901289565,64553.60,0.00,0.00,64553.60
037901345039,59762.57,0.00,0.00,59762.57
031901400510,44500.80,855.06,176.64,45532.50
084901455977,64553.60,0.00,1000.00,65553.60
096901511441,54521.61,0.00,0.00,54521.61
033901733264,57643.04,0.00,0.00,57643.04
005901844155,63465.46,1437.43,985.19,65888.08
029901899595,88701.92,0.00,0.00,88701.92
013901955032,78512.64,0.00,0.00,78512.64
059902065895,60624.97,0.00,0.00,60624.97
043902176745,44500.83,0.00,115.70,44616.53
065902342994,100843.60,0.00,0.00,100843.60
025902398404,12572.02,0.00,0.00,12572.02
045902453810,44500.80,2583.14,214.27,47298.21
024902509213,92354.26,872.40,0.00,93226.66
064902564612,54064.80,0.00,0.00,54064.80
064902620008,7200.00,0.00,0.00,7200.00
043902730790,48865.76,251.90,94.42,49212.08
023902786176,47194.60,866.03,162.34,48222.97
064902896937,3622.48,0.00,0.00,3622.48
